chromosome	start	end	strand	gene_id	gene_name	transcript_id	protein_id	uniprot_id	entrez_id
1	231332753	231337852	-	ENSG00000116903	EXOC8	ENST00000366645	ENSP00000355605	Q8IYI6	149371
1	177170958	177282422	+	ENSG00000198797	BRINP2	ENST00000361539	ENSP00000354481	Q9C0B6	57795
1	198156994	198322420	+	ENSG00000151414	NEK7	ENST00000367385	ENSP00000356355	Q8TDX7	140609
1	230314490	230426332	-	ENSG00000177614	PGBD5	ENST00000391860	ENSP00000375733	Q8N414	79605
1	246945547	247008093	-	ENSG00000197472	ZNF695	ENST00000339986	ENSP00000341236	Q8IW36	57116
1	213051233	213274774	+	ENSG00000136643	RPS6KC1	ENST00000366960	ENSP00000355927	Q96S38	26750
1	246945547	247078811	-	ENSG00000135747	ZNF670-ZNF695	ENST00000465049			
1	229440259	229508341	-	ENSG00000069248	NUP133	ENST00000261396	ENSP00000261396	Q8WUM0	55746
1	192316992	192367285	+	ENSG00000253148	RGS21	ENST00000417209	ENSP00000428343	Q2M5E4	431704
1	192575763	192580024	+	ENSG00000090104	RGS1	ENST00000367459	ENSP00000356429	Q08116	5996
1	248906196	248919946	+	ENSG00000185220	PGBD2	ENST00000329291	ENSP00000331643	Q6P3X8	267002
1	212858275	212899363	+	ENSG00000162769	FLVCR1	ENST00000366971	ENSP00000355938	Q9Y5Y0	28982
1	215622891	216423448	-	ENSG00000042781	USH2A	ENST00000307340	ENSP00000305941	O75445	7399
1	247034637	247078811	-	ENSG00000277462	ZNF670	ENST00000366503	ENSP00000355459	Q9BS34	93474
1	244408494	244451909	-	ENSG00000035687	ADSS2	ENST00000366535	ENSP00000355493	P30520	159
1	242082986	242524697	-	ENSG00000180287	PLD5	ENST00000536534	ENSP00000440896	Q8N7P1	200150
1	112523514	112620825	-	ENSG00000007341	ST7L	ENST00000358039	ENSP00000350734	Q8TDW4	54879
1	180632022	180890279	+	ENSG00000143324	XPR1	ENST00000367590	ENSP00000356562	Q9UBH6	9213
1	167094075	167129165	+	ENSG00000198842	STYXL2	ENST00000361200	ENSP00000354483	Q5VZP5	92235
1	183929854	184037729	-	ENSG00000198756	COLGALT2	ENST00000361927	ENSP00000354960	Q8IYK4	23127
1	243256034	243500091	+	ENSG00000054282	SDCCAG8	ENST00000366541	ENSP00000355499	Q86SQ7	10806
1	233904676	234324511	+	ENSG00000183780	SLC35F3	ENST00000366618	ENSP00000355577	Q8IY50	148641
1	200404940	200410056	-	ENSG00000162702	ZNF281	ENST00000367353	ENSP00000356322	Q9Y2X9	23528
1	166975582	167022214	+	ENSG00000143194	MAEL	ENST00000367872	ENSP00000356846	Q96JY0	84944
1	235131634	235328219	-	ENSG00000054267	ARID4B	ENST00000264183	ENSP00000264183	Q4LE39	51742
1	248810446	248825915	-	ENSG00000175137	SH3BP5L	ENST00000366472	ENSP00000355428	Q7L8J4	80851
1	112466541	112530165	+	ENSG00000134245	WNT2B	ENST00000369684	ENSP00000358698	Q93097	7482
1	56718789	56819696	-	ENSG00000187889	FYB2	ENST00000343433	ENSP00000345972	Q5VWT5	199920
1	91500851	91525764	+	ENSG00000097046	CDC7	ENST00000234626	ENSP00000234626	O00311	8317
1	174447964	174449545	+	ENSG00000203737	GPR52	ENST00000367685	ENSP00000356658	Q9Y2T5	9293
1	245749342	246507312	-	ENSG00000185420	SMYD3	ENST00000490107	ENSP00000419184	Q9H7B4	64754
1	215567304	215621807	+	ENSG00000136636	KCTD3	ENST00000259154	ENSP00000259154	Q9Y597	51133
1	37474580	37484377	+	ENSG00000163874	ZC3H12A	ENST00000373087	ENSP00000362179	Q5D1E8	80149
1	210328252	210676296	+	ENSG00000054392	HHAT	ENST00000261458	ENSP00000261458	Q5VTY9	55733
1	235131183	235161283	-	ENSG00000188739	RBM34	ENST00000408888	ENSP00000386226	P42696	23029
1	185734391	186190949	+	ENSG00000143341	HMCN1	ENST00000271588	ENSP00000271588	Q96RW7	83872
1	186443566	186461114	-	ENSG00000116703	PDC	ENST00000391997	ENSP00000375855	P20941	5132
1	20482391	20486210	-	ENSG00000162545	CAMK2N1	ENST00000375078	ENSP00000364219	Q7Z7J9	55450
1	20499448	20508151	-	ENSG00000090432	MUL1	ENST00000264198	ENSP00000264198	Q969V5	79594
1	20552573	20555020	+	ENSG00000183114	FAM43B	ENST00000332947	ENSP00000331397	Q6ZT52	163933
1	20589086	20618903	+	ENSG00000158825	CDA	ENST00000375071	ENSP00000364212	P32320	978
1	20633458	20651511	+	ENSG00000158828	PINK1	ENST00000321556	ENSP00000364204	Q9BXM7	65018
1	193178730	193186613	-	ENSG00000162630	B3GALT2	ENST00000367434	ENSP00000356404	O43825	8707
1	70144805	70205579	-	ENSG00000066557	LRRC40	ENST00000370952	ENSP00000359990	Q9H9A6	55631
1	70258999	70354734	-	ENSG00000118454	ANKRD13C	ENST00000370944	ENSP00000359982	Q8N6S4	81573
1	70411218	70439851	+	ENSG00000116761	CTH	ENST00000370938	ENSP00000359976	P32929	1491
1	23506438	23531233	-	ENSG00000007968	E2F2	ENST00000361729	ENSP00000355249	Q14209	1870
1	23557926	23559501	-	ENSG00000117318	ID3	ENST00000374561	ENSP00000363689	Q02535	3399
1	23691742	23696835	+	ENSG00000142676	RPL11	ENST00000643754	ENSP00000496250	P62913	6135
1	23778418	23788232	+	ENSG00000057757	PITHD1	ENST00000246151	ENSP00000246151	Q9GZP4	57095
1	23795599	23800781	-	ENSG00000117308	GALE	ENST00000617979	ENSP00000483375	Q14376	2582
1	159587826	159588865	+	ENSG00000132703	APCS	ENST00000255040	ENSP00000255040	P02743	325
1	159712289	159714589	-	ENSG00000132693	CRP	ENST00000255030	ENSP00000255030	P02741	1401
1	159780932	159782543	+	ENSG00000158716	DUSP23	ENST00000368107	ENSP00000357087	Q9BVJ7	54935
1	159800511	159816257	+	ENSG00000181036	FCRL6	ENST00000368106	ENSP00000357086	Q6DN72	343413
1	159826811	159837492	+	ENSG00000158714	SLAMF8	ENST00000289707	ENSP00000289707	Q9P0V8	56833
1	159854316	159862657	-	ENSG00000243284	VSIG8	ENST00000368100	ENSP00000357080	P0DPA2	391123
1	159872364	159900165	-	ENSG00000213085	CFAP45	ENST00000368099	ENSP00000357079	Q9UL16	25790
1	159951492	159954237	-	ENSG00000162723	SLAMF9	ENST00000368093	ENSP00000357072	Q96A28	89886
1	159834474	159873053	-	ENSG00000256029		ENST00000536779			
1	116372668	116410261	+	ENSG00000163399	ATP1A1	ENST00000295598	ENSP00000295598	P05023	476
1	197153682	197201293	-	ENSG00000177888	ZBTB41	ENST00000367405	ENSP00000356375	Q5SVQ8	360023
1	155063737	155069553	+	ENSG00000243364	EFNA4	ENST00000368409	ENSP00000357394	P52798	1945
1	155063748	155086807	+	ENSG00000251246	EFNA4-EFNA3	ENST00000505139			125467750
1	155063748	155086807	+	ENSG00000251246	EFNA4-EFNA3	ENST00000505139			EFNA4-EFNA3-201
1	155078837	155087538	+	ENSG00000143590	EFNA3	ENST00000368408	ENSP00000357393	P52797	1944
1	155127876	155134899	+	ENSG00000169242	EFNA1	ENST00000368407	ENSP00000357392	P20827	1942
1	155135344	155138857	+	ENSG00000169241	SLC50A1	ENST00000368404	ENSP00000357389	Q9BRV3	55974
1	155169408	155173475	-	ENSG00000163463	KRTCAP2	ENST00000295682	ENSP00000295682	Q8N6L1	200185
1	155169409	155187272	-	ENSG00000273088		ENST00000473363			
1	155195588	155209051	-	ENSG00000169231	THBS3	ENST00000368378	ENSP00000357362	P49746	7059
1	155234452	155244699	-	ENSG00000177628	GBA1	ENST00000368373	ENSP00000357357	P04062	2629
1	155277463	155289848	+	ENSG00000143630	HCN3	ENST00000368358	ENSP00000357342	Q9P1Z3	57657
1	155289293	155301438	-	ENSG00000143627	PKLR	ENST00000342741	ENSP00000339933	P30613	5313
1	207645113	207738416	+	ENSG00000197721	CR1L	ENST00000508064	ENSP00000421736	Q2VPA4	1379
1	207880972	207911402	-	ENSG00000174059	CD34	ENST00000310833	ENSP00000310036	P28906	947
1	10398592	10420511	+	ENSG00000142657	PGD	ENST00000270776	ENSP00000270776	P52209	5226
1	10430102	10452153	+	ENSG00000251503	CENPS-CORT	ENST00000602787			100526739
1	10430433	10442808	+	ENSG00000175279	CENPS	ENST00000309048	ENSP00000308583	Q8N2Z9	378708
1	10456522	10472529	-	ENSG00000160049	DFFA	ENST00000377038	ENSP00000366237	O00273	1676
1	203861599	203871152	+	ENSG00000182004	SNRPE	ENST00000414487	ENSP00000400591	P62304	6635
1	27935000	27959157	+	ENSG00000130768	SMPDL3B	ENST00000373894	ENSP00000363001	Q92485	27293
1	27959588	27968093	+	ENSG00000158156	XKR8	ENST00000373884	ENSP00000362991	Q9H6D3	55113
1	231018958	231040254	-	ENSG00000182118	FAM89A	ENST00000366654	ENSP00000355614	Q96GI7	375061
1	231223763	231241187	-	ENSG00000143633	C1orf131	ENST00000366649	ENSP00000355609	Q8NDD1	128061
1	45329262	45491155	-	ENSG00000288208		ENST00000671898			
1	45340052	45343973	+	ENSG00000132773	TOE1	ENST00000372090	ENSP00000361162	Q96GM8	114034
1	45343883	45491163	-	ENSG00000070759	TESK2	ENST00000372086	ENSP00000361158	Q96S53	10420
1	45493866	45500079	-	ENSG00000280670	CCDC163	ENST00000629482	ENSP00000486197	A0A0D9SF12	126661
1	45500300	45513382	+	ENSG00000132763	MMACHC	ENST00000401061	ENSP00000383840	Q9Y4U1	25974
1	247507058	247577690	+	ENSG00000169224	GCSAML	ENST00000366488	ENSP00000355444	Q5JQS6	148823
1	247588360	247589313	+	ENSG00000177489	OR2G2	ENST00000320065	ENSP00000326349	Q8NGZ5	81470
1	247605586	247606515	+	ENSG00000177476	OR2G3	ENST00000320002	ENSP00000326301	Q8NGZ4	81469
1	239386565	239915452	+	ENSG00000133019	CHRM3	ENST00000676153	ENSP00000502667	P20309	1131
1	108560089	108644900	+	ENSG00000162636	EEIG2	ENST00000370035	ENSP00000359052	Q5T8I3	284611
1	108648290	108661526	-	ENSG00000162639	HENMT1	ENST00000651461	ENSP00000499017	Q5T8I9	113802
1	108692310	108702928	+	ENSG00000134186	PRPF38B	ENST00000370025	ENSP00000359042	Q5VTL8	55119
1	108712908	108742749	+	ENSG00000143107	FNDC7	ENST00000370017	ENSP00000359034	Q5VTL7	163479
1	108746674	108809523	+	ENSG00000116266	STXBP3	ENST00000370008	ENSP00000359025	O00186	6814
1	109090764	109096934	+	ENSG00000215717	TMEM167B	ENST00000338272	ENSP00000342148	Q9NRX6	56900
1	155687960	155739010	+	ENSG00000132676	DAP3	ENST00000368336	ENSP00000357320	P51398	7818
1	155859567	155885199	+	ENSG00000132718	SYT11	ENST00000368324	ENSP00000357307	Q9BT88	23208
1	155913045	155934413	-	ENSG00000132680	KHDC4	ENST00000368321	ENSP00000357304	Q7Z7F0	22889
1	156009048	156020951	-	ENSG00000163479	SSR2	ENST00000295702	ENSP00000295702	P43308	6746
1	156035299	156053798	-	ENSG00000160803	UBQLN4	ENST00000368309	ENSP00000357292	Q9NRR5	56893
1	156061160	156070504	+	ENSG00000132698	RAB25	ENST00000361084	ENSP00000354376	P57735	57111
1	156212982	156243332	+	ENSG00000260238	PMF1-BGLAP	ENST00000490491			100527963
1	156242184	156243317	+	ENSG00000242252	BGLAP	ENST00000368272	ENSP00000357255	P02818	632
1	156249224	156282825	-	ENSG00000198952	SMG5	ENST00000361813	ENSP00000355261	Q9UPR3	23381
1	156282935	156293185	+	ENSG00000163472	TMEM79	ENST00000405535	ENSP00000384748	Q9BSE2	84283
1	156308968	156367873	-	ENSG00000163468	CCT3	ENST00000295688	ENSP00000295688	P49368	7203
1	156369211	156385219	+	ENSG00000132677	RHBG	ENST00000537040	ENSP00000441197	Q9H310	57127
1	156072013	156082465	-	ENSG00000254726	MEX3A	ENST00000532414	ENSP00000432845	A1L020	92312
1	47023669	47050751	+	ENSG00000186377	CYP4X1	ENST00000371901	ENSP00000360968	Q8N118	260293
1	47067231	47118318	+	ENSG00000186160	CYP4Z1	ENST00000334194	ENSP00000334246	Q86W10	199974
1	47183582	47191044	-	ENSG00000162366	PDZK1IP1	ENST00000294338	ENSP00000294338	Q13113	10158
1	47416285	47418052	+	ENSG00000186790	FOXE3	ENST00000335071	ENSP00000334472	Q13461	2301
1	156298624	156299307	-	ENSG00000189030	VHLL	ENST00000339922	ENSP00000464258	Q6RSH7	391104
1	165544000	165563957	+	ENSG00000162763	LRRC52	ENST00000294818	ENSP00000294818	Q8N7C0	440699
1	116574399	116667755	-	ENSG00000143061	IGSF3	ENST00000369486	ENSP00000358498	O75054	3321
1	170145959	170168866	+	ENSG00000203740	NTMT2	ENST00000439373	ENSP00000408058	Q5VVY1	149281
1	50024029	50203772	+	ENSG00000162374	ELAVL4	ENST00000371824	ENSP00000360889	P26378	1996
1	234373456	234385080	+	ENSG00000168275	COA6	ENST00000366615	ENSP00000355574	Q5JTJ3	388753
1	10450031	10451998	+	ENSG00000241563	CORT	ENST00000377049	ENSP00000366248	O00230	1325
1	246839098	246931948	-	ENSG00000153207	AHCTF1	ENST00000648844	ENSP00000497061	Q8WYP5	25909
1	99703970	99766635	-	ENSG00000156869	FRRS1	ENST00000646001	ENSP00000496583	Q6ZNA5	391059
1	69567922	70151945	+	ENSG00000033122	LRRC7	ENST00000651989			57554
1	197038741	197067260	-	ENSG00000143278	F13B	ENST00000367412	ENSP00000356382	P05160	2165
1	65420652	65641559	+	ENSG00000116678	LEPR	ENST00000349533	ENSP00000330393	P48357	3953
1	151254709	151267479	+	ENSG00000159352	PSMD4	ENST00000368884	ENSP00000357879	P55036	5710
1	159918107	159925507	-	ENSG00000158710	TAGLN2	ENST00000368097	ENSP00000357077	P37802	8407
1	9234774	9271337	+	ENSG00000049239	H6PD	ENST00000377403	ENSP00000366620	O95479	9563
1	47438044	47440691	+	ENSG00000186564	FOXD2	ENST00000334793	ENSP00000335493	O60548	2306
1	20651767	20661544	-	ENSG00000244038	DDOST	ENST00000602624			1650
1	186296279	186314567	+	ENSG00000116690	PRG4	ENST00000445192	ENSP00000399679	Q92954	10216
1	43705824	43931165	+	ENSG00000126091	ST3GAL3	ENST00000347631	ENSP00000317192	Q11203	6487
1	248850006	248859144	-	ENSG00000171163	ZNF692	ENST00000306601	ENSP00000305483	Q9BU19	55657
1	59296638	59810647	+	ENSG00000172456	FGGY	ENST00000303721	ENSP00000305922	Q96C11	55277
1	20139323	20150381	+	ENSG00000158786	PLA2G2F	ENST00000375102	ENSP00000364243	Q9BZM2	64600
1	101802560	101996926	-	ENSG00000118733	OLFM3	ENST00000370103	ENSP00000359121	Q96PB7	118427
1	2586491	2591469	+	ENSG00000157870	PRXL2B	ENST00000419916	ENSP00000394405	Q8TBF2	127281
1	155139891	155140595	-	ENSG00000179085	DPM3	ENST00000368400	ENSP00000357385	Q9P2X0	54344
1	155941638	155943087	+	ENSG00000173080	RXFP4	ENST00000368318	ENSP00000357301	Q8TDU9	339403
1	11857464	11858945	-	ENSG00000120937	NPPB	ENST00000376468	ENSP00000365651	P16860	4879
1	11934205	11975538	+	ENSG00000083444	PLOD1	ENST00000196061	ENSP00000196061	Q02809	5351
1	12019466	12032045	+	ENSG00000116691	MIIP	ENST00000235332	ENSP00000235332	Q5JXC2	60672
1	12063303	12144207	+	ENSG00000120949	TNFRSF8	ENST00000263932	ENSP00000263932	P28908	943
1	32651142	32686211	+	ENSG00000162521	RBBP4	ENST00000373493	ENSP00000362592	Q09028	5928
1	32679906	32703596	-	ENSG00000162520	SYNC	ENST00000409190	ENSP00000386439	Q9H7C4	81493
1	32741830	32774970	+	ENSG00000162522	NHSL3	ENST00000401073	ENSP00000383851	Q9P206	57648
1	32816767	32858875	+	ENSG00000116497	S100PBP	ENST00000373475	ENSP00000362574	Q96BU1	64766
1	32885994	32898441	+	ENSG00000121905	HPCA	ENST00000373467	ENSP00000362566	P84074	3208
1	32894594	32901438	-	ENSG00000121900	TMEM54	ENST00000373463	ENSP00000362562	Q969K7	113452
1	161152776	161158856	+	ENSG00000143222	UFC1	ENST00000368003	ENSP00000356982	Q9Y3C8	51506
1	161166056	161178013	+	ENSG00000143224	PPOX	ENST00000367999	ENSP00000356978	P50336	5498
1	161171310	161177968	-	ENSG00000158850	B4GALT3	ENST00000319769	ENSP00000320965	O60512	8703
1	161184302	161199054	-	ENSG00000158859	ADAMTS4	ENST00000367996	ENSP00000356975	O75173	9507
1	161215234	161220699	+	ENSG00000158869	FCER1G	ENST00000289902	ENSP00000289902	P30273	2207
1	161225939	161230746	+	ENSG00000158882	TOMM40L	ENST00000367988	ENSP00000356967	Q969M1	84134
1	161229666	161238244	-	ENSG00000143257	NR1I3	ENST00000367983	ENSP00000356962	Q14994	9970
1	161258745	161285450	+	ENSG00000248485	PCP4L1	ENST00000504449	ENSP00000426296	A6NKN8	654790
1	161364733	161367876	-	ENSG00000188931	CFAP126	ENST00000367974	ENSP00000356951	Q5VTH2	257177
1	147756199	147773362	-	ENSG00000265107	GJA5	ENST00000579774	ENSP00000463851	P36382	2702
1	147902795	147909269	+	ENSG00000121634	GJA8	ENST00000369235	ENSP00000358238	P48165	2703
1	147928393	147993592	+	ENSG00000188092	GPR89B	ENST00000314163	ENSP00000358233	P0CG08	51463
1	147928393	147993592	+	ENSG00000188092	GPR89B	ENST00000314163	ENSP00000358233	P0CG08	653519
1	11980181	12015211	+	ENSG00000116688	MFN2	ENST00000235329	ENSP00000235329	O95140	9927
1	40245947	40251684	+	ENSG00000188800	TMCO2	ENST00000372766	ENSP00000361852	Q7Z6W1	127391
1	40258041	40294180	+	ENSG00000084073	ZMPSTE24	ENST00000372759	ENSP00000361845	O75844	10269
1	40300489	40317813	-	ENSG00000049089	COL9A2	ENST00000372748	ENSP00000361834	Q14055	1298
1	40450102	40463718	+	ENSG00000187801	ZFP69B	ENST00000361584	ENSP00000354547	Q9UJL9	65243
1	25811470	25823744	+	ENSG00000255054		ENST00000527604			
1	25818640	25832942	+	ENSG00000117640	MTFR1L	ENST00000374303	ENSP00000363421	Q9H019	56181
1	25831913	25859458	-	ENSG00000127423	AUNIP	ENST00000374298	ENSP00000363416	Q9H7T9	79000
1	25861484	25875708	-	ENSG00000182749	PAQR7	ENST00000675840	ENSP00000502514	Q86WK9	164091
1	44635238	44674481	-	ENSG00000126106	TMEM53	ENST00000372237	ENSP00000361311	Q6P2H8	79639
1	44674692	44725591	+	ENSG00000198520	ARMH1	ENST00000535358	ENSP00000440524	Q6PIY5	339541
1	44739818	44767767	+	ENSG00000142945	KIF2C	ENST00000372224	ENSP00000361298	Q99661	11004
1	44775251	44778779	+	ENSG00000142937	RPS8	ENST00000396651	ENSP00000379888	P62241	6202
1	44850522	44986722	-	ENSG00000070785	EIF2B3	ENST00000360403	ENSP00000353575	Q9NR50	8891
1	45002540	45011324	-	ENSG00000126107	HECTD3	ENST00000372172	ENSP00000361245	Q5T447	79654
1	45010950	45015575	+	ENSG00000126088	UROD	ENST00000246337	ENSP00000246337	P06132	7389
1	6521347	6554513	-	ENSG00000162408	NOL9	ENST00000377705	ENSP00000366934	Q5SY16	79707
1	6555307	6579755	+	ENSG00000173662	TAS1R1	ENST00000333172	ENSP00000331867	Q7RTX1	80835
1	6579994	6589280	+	ENSG00000204859	ZBTB48	ENST00000377674	ENSP00000366902	P10074	3104
1	89633072	89769903	+	ENSG00000171488	LRRC8C	ENST00000370454	ENSP00000359483	Q8TDW0	84230
1	22563489	22603595	+	ENSG00000070886	EPHA8	ENST00000166244	ENSP00000166244	P29322	2046
1	236549005	236604516	-	ENSG00000119285	HEATR1	ENST00000366582	ENSP00000355541	Q9H583	55127
1	237004103	237004441	-	ENSG00000244020	MT1HL1	ENST00000464121	ENSP00000476141	P0DM35	645745
1	27773219	27824443	+	ENSG00000117758	STX12	ENST00000373943	ENSP00000363054	Q86Y82	23673
1	27830782	27851676	+	ENSG00000117751	PPP1R8	ENST00000311772	ENSP00000311677	Q12972	5511
1	27872543	27886685	+	ENSG00000130775	THEMIS2	ENST00000373921	ENSP00000363031	Q5TEJ8	9473
1	27891524	27914746	-	ENSG00000117748	RPA2	ENST00000373912	ENSP00000363021	P15927	6118
1	16974502	16980632	-	ENSG00000117122	MFAP2	ENST00000375535	ENSP00000364685	P55001	4237
1	16985958	17011928	-	ENSG00000159363	ATP13A2	ENST00000326735	ENSP00000327214	Q9NQ11	23400
1	17066761	17119451	-	ENSG00000117115	PADI2	ENST00000375486	ENSP00000364635	Q9Y2J8	11240
1	17205128	17246007	+	ENSG00000142623	PADI1	ENST00000375471	ENSP00000364620	Q9ULC6	29943
1	17249098	17284233	+	ENSG00000142619	PADI3	ENST00000375460	ENSP00000364609	Q9ULW8	51702
1	85580761	85584589	+	ENSG00000142871	CCN1	ENST00000451137	ENSP00000398736	O00622	3491
1	222522258	222548104	-	ENSG00000143512	HHIPL2	ENST00000343410	ENSP00000342118	Q6UWX4	79802
1	222557902	222589933	-	ENSG00000143498	TAF1A	ENST00000352967	ENSP00000327072	Q15573	9015
1	222618097	222668007	+	ENSG00000154305	MIA3	ENST00000344922	ENSP00000340900	Q5JRA6	375056
1	222668013	222713210	-	ENSG00000186063	AIDA	ENST00000340020	ENSP00000339161	Q96BJ3	64853
1	222712553	222735196	+	ENSG00000162819	BROX	ENST00000340934	ENSP00000343742	Q5VW32	148362
1	42817122	42844991	+	ENSG00000164010	ERMAP	ENST00000372517	ENSP00000361595	Q96PL5	114625
1	42846573	42852477	+	ENSG00000164011	ZNF691	ENST00000651192	ENSP00000498913	Q5VV52	51058
1	222815022	223005995	+	ENSG00000154309	DISP1	ENST00000675850	ENSP00000502357	Q96F81	84976
1	119507198	119515054	+	ENSG00000203857	HSD3B1	ENST00000369413	ENSP00000358421	P14060	3283
1	119619377	119648266	-	ENSG00000143067	ZNF697	ENST00000421812	ENSP00000396857	Q5TEC3	90874
1	119748002	119768905	-	ENSG00000134240	HMGCS2	ENST00000369406	ENSP00000358414	P54868	3158
1	119794017	119811580	-	ENSG00000134193	REG4	ENST00000256585	ENSP00000256585	Q9BYZ8	83998
1	119893533	119896515	-	ENSG00000134249	ADAM30	ENST00000369400	ENSP00000358407	Q9UKF2	11085
1	119648411	119744218	+	ENSG00000092621	PHGDH	ENST00000641023	ENSP00000493175	O43175	26227
1	156840063	156859117	-	ENSG00000027644	INSRR	ENST00000368195	ENSP00000357178	P14616	3645
1	3778559	3796498	-	ENSG00000130764	LRRC47	ENST00000378251	ENSP00000367498	Q8N1G4	57470
1	235367360	235452443	+	ENSG00000284770	TBCE	ENST00000642610	ENSP00000494796	Q15813	6905
1	153929501	153946718	-	ENSG00000198837	DENND4B	ENST00000361217	ENSP00000354597	O75064	9909
1	153947669	153958615	-	ENSG00000160741	CRTC2	ENST00000368633	ENSP00000357622	Q53ET0	200186
1	153967534	153974361	+	ENSG00000143578	CREB3L4	ENST00000368607	ENSP00000357596	Q8TEY5	148327
1	153974269	153977674	-	ENSG00000143543	JTB	ENST00000271843	ENSP00000271843	O76095	10899
1	153975850	153986246	-	ENSG00000285641		ENST00000648869			
1	153981617	153986358	-	ENSG00000143545	RAB13	ENST00000368575	ENSP00000357564	P51153	5872
1	153990762	153992155	+	ENSG00000177954	RPS27	ENST00000651669	ENSP00000499044	P42677	6232
1	85249953	85259672	-	ENSG00000162642	C1orf52	ENST00000471115	ENSP00000419417	Q8N6N3	148423
1	3812086	3857396	-	ENSG00000116198	CEP104	ENST00000378230	ENSP00000367476	O60308	9731
1	3857267	3885429	+	ENSG00000169598	DFFB	ENST00000378209	ENSP00000367454	O76075	1677
1	147629652	147670524	-	ENSG00000162836	ACP6	ENST00000583509	ENSP00000463574	Q9NPH0	51205
1	184387029	184629019	+	ENSG00000116667	C1orf21	ENST00000235307	ENSP00000235307	Q9H246	81563
1	153959151	153975887	-	ENSG00000285779		ENST00000648921			
1	161524540	161526894	+	ENSG00000173110	HSPA6	ENST00000309758	ENSP00000310219	P17066	3310
1	110451149	110457358	+	ENSG00000143125	PROK1	ENST00000271331	ENSP00000271331	P58294	84432
1	110517217	110519175	-	ENSG00000143105	KCNA10	ENST00000369771	ENSP00000358786	Q16322	3744
1	110519837	110631474	-	ENSG00000177301	KCNA2	ENST00000316361	ENSP00000314520	P16389	3737
1	155308748	155320666	+	ENSG00000160752	FDPS	ENST00000368356	ENSP00000357340	P14324	2224
1	108875350	108934545	+	ENSG00000121957	GPSM2	ENST00000264126	ENSP00000264126	P81274	29899
1	44805893	44807351	-	ENSG00000188396	DYNLT4	ENST00000339355	ENSP00000341803	Q5JR98	343521
1	215005775	215237090	+	ENSG00000082482	KCNK2	ENST00000444842	ENSP00000394033	O95069	3776
1	193059454	193091777	+	ENSG00000116747	RO60	ENST00000400968	ENSP00000383752	P10155	6738
1	114089291	114153880	-	ENSG00000134207	SYT6	ENST00000610222	ENSP00000476396	Q5T7P8	148281
1	156337314	156346995	+	ENSG00000163467	TSACC	ENST00000368254	ENSP00000357237	Q96A04	128229
1	43172330	43254358	+	ENSG00000243710	CFAP57	ENST00000372492	ENSP00000361570	Q96MR6	149465
